urn,title,page_start,page_end,overlapp,digital_visning,comment,dhlabid,pages
URN:NBN:no-nb_digibok_2006081600051,Stjerneljos,112,117,,,,dhlab_norn_poem_01654,
URN:NBN:no-nb_digibok_2006081600051,Or duldo ljoar. Haavamaal,120,121,,,,dhlab_norn_poem_01655,
URN:NBN:no-nb_digibok_2006081600051,Som ein tenar,122,123,,,,dhlab_norn_poem_01656,
URN:NBN:no-nb_digibok_2006081600051,Spar meg,124,126,,,,dhlab_norn_poem_01657,
URN:NBN:no-nb_digibok_2006081600051,Ikje ut men in,127,137,,,,dhlab_norn_poem_01658,
URN:NBN:no-nb_digibok_2006081600051,Opgangskrefter,138,153,,,,dhlab_norn_poem_01659,
URN:NBN:no-nb_digibok_2006081600051,Solskyer,154,157,,,,dhlab_norn_poem_01660,
URN:NBN:no-nb_digibok_2006081600051,Livsens dryk,158,160,,,,dhlab_norn_poem_01661,
URN:NBN:no-nb_digibok_2009030403044,Innledningsdikt,8,8,,,,dhlab_norn_poem_01662,
URN:NBN:no-nb_digibok_2009030403044,Telegrafstolper,10,10,x,,,dhlab_norn_poem_01663,
URN:NBN:no-nb_digibok_2009030403044,Folkets typer,10,10,x,,,dhlab_norn_poem_01664,
URN:NBN:no-nb_digibok_2009030403044,Pak dig!,11,11,x,,,dhlab_norn_poem_01665,
URN:NBN:no-nb_digibok_2009030403044,Kraftspilde,11,11,x,,,dhlab_norn_poem_01666,
URN:NBN:no-nb_digibok_2009030403044,Kanibalisme,12,12,,,,dhlab_norn_poem_01667,
URN:NBN:no-nb_digibok_2009030403044,Maalet,13,13,,,,dhlab_norn_poem_01668,
URN:NBN:no-nb_digibok_2009030403044,Trøffelsvinet,14,14,x,,,dhlab_norn_poem_01669,
URN:NBN:no-nb_digibok_2009030403044,Sovedrikken,14,14,x,,,dhlab_norn_poem_01670,
URN:NBN:no-nb_digibok_2009030403044,Raaken,15,15,x,,,dhlab_norn_poem_01671,
URN:NBN:no-nb_digibok_2009030403044,Satire og humor,15,15,x,,,dhlab_norn_poem_01672,
URN:NBN:no-nb_digibok_2009030403044,Stemmeret,16,16,x,,,dhlab_norn_poem_01673,
URN:NBN:no-nb_digibok_2009030403044,Ligbrænding og autodafé,16,16,x,,,dhlab_norn_poem_01674,
URN:NBN:no-nb_digibok_2009030403044,Den kristelige humanitet,17,17,,,,dhlab_norn_poem_01675,
URN:NBN:no-nb_digibok_2009030403044,Lavasmykker,18,18,,,,dhlab_norn_poem_01676,
URN:NBN:no-nb_digibok_2009030403044,Gamle fugleskræmsler,19,19,x,,,dhlab_norn_poem_01677,
URN:NBN:no-nb_digibok_2009030403044,Bamsen kommer,19,19,x,,,dhlab_norn_poem_01678,
URN:NBN:no-nb_digibok_2009030403044,Lysræd,20,20,,,,dhlab_norn_poem_01679,
URN:NBN:no-nb_digibok_2009030403044,Humbug,21,21,,,,dhlab_norn_poem_01680,
URN:NBN:no-nb_digibok_2009030403044,Det gamle kirkeur,22,22,,,,dhlab_norn_poem_01681,
URN:NBN:no-nb_digibok_2009030403044,En bøffel,23,23,,,,dhlab_norn_poem_01682,
URN:NBN:no-nb_digibok_2009030403044,Guldgraveren,24,24,,,,dhlab_norn_poem_01683,
URN:NBN:no-nb_digibok_2009030403044,Hvordan han blev digter,25,25,,,,dhlab_norn_poem_01684,
URN:NBN:no-nb_digibok_2009030403044,Lig,26,26,,,,dhlab_norn_poem_01685,
URN:NBN:no-nb_digibok_2009030403044,Dameprædikanten,27,27,,,,dhlab_norn_poem_01686,
URN:NBN:no-nb_digibok_2009030403044,Hegel,28,28,,,,dhlab_norn_poem_01687,
URN:NBN:no-nb_digibok_2009030403044,Les extrèmes se touchent,29,29,,,,dhlab_norn_poem_01688,
URN:NBN:no-nb_digibok_2009030403044,En halvsand halvmand,30,30,,,,dhlab_norn_poem_01689,
URN:NBN:no-nb_digibok_2009030403044,Melkesilen,31,31,,,,dhlab_norn_poem_01690,
URN:NBN:no-nb_digibok_2009030403044,Den gamle,32,32,,,,dhlab_norn_poem_01691,
URN:NBN:no-nb_digibok_2009030403044,Tredelt,33,34,,,,dhlab_norn_poem_01692,
URN:NBN:no-nb_digibok_2009030403044,Ensom,35,36,,,,dhlab_norn_poem_01693,
URN:NBN:no-nb_digibok_2009030403044,Kritikeren,37,37,,,,dhlab_norn_poem_01694,
URN:NBN:no-nb_digibok_2009030403044,Afgudsbilledet,38,38,,,,dhlab_norn_poem_01695,
URN:NBN:no-nb_digibok_2009030403044,Den gamle fuglekonge,39,39,,,,dhlab_norn_poem_01696,
URN:NBN:no-nb_digibok_2009030403044,Profeten,40,40,x,,,dhlab_norn_poem_01697,
URN:NBN:no-nb_digibok_2009030403044,Parvenuen,40,40,x,,,dhlab_norn_poem_01698,
URN:NBN:no-nb_digibok_2009030403044,Komitébehandling,41,41,x,,,dhlab_norn_poem_01699,
URN:NBN:no-nb_digibok_2009030403044,Smaat op og stort ned,41,41,x,,,dhlab_norn_poem_01700,
URN:NBN:no-nb_digibok_2009030403044,Metoden,42,42,,,,dhlab_norn_poem_01701,
URN:NBN:no-nb_digibok_2009030403044,Sahara,43,43,,,,dhlab_norn_poem_01702,
URN:NBN:no-nb_digibok_2009030403044,Etterglemt,44,44,,,,dhlab_norn_poem_01703,
URN:NBN:no-nb_digibok_2009030403044,Et mesterstykke,45,45,,,,dhlab_norn_poem_01704,
URN:NBN:no-nb_digibok_2009030403044,Den første og den siste kirke,46,46,,,,dhlab_norn_poem_01705,
URN:NBN:no-nb_digibok_2009030403044,Familiehensyn,47,47,,,,dhlab_norn_poem_01706,
URN:NBN:no-nb_digibok_2009030403044,Askeladden,48,49,,,,dhlab_norn_poem_01707,
URN:NBN:no-nb_digibok_2009030403044,Mene tekel upharsin!,50,51,,,,dhlab_norn_poem_01708,
URN:NBN:no-nb_digibok_2009030403044,Bremsen,52,52,,,,dhlab_norn_poem_01709,
URN:NBN:no-nb_digibok_2009030403044,God og ond latter,53,53,,,,dhlab_norn_poem_01710,
URN:NBN:no-nb_digibok_2009030403044,Sikkerhedsventilen,54,54,,,,dhlab_norn_poem_01711,
URN:NBN:no-nb_digibok_2009030403044,Det fjrdgamle juleneg,55,55,,,,dhlab_norn_poem_01712,
URN:NBN:no-nb_digibok_2009030403044,Kristianiapotten,56,56,,,,dhlab_norn_poem_01713,
URN:NBN:no-nb_digibok_2009030403044,Blad og naal,57,57,,,,dhlab_norn_poem_01714,
URN:NBN:no-nb_digibok_2009030403044,Da byttet skulde deles,58,59,,,,dhlab_norn_poem_01715,
URN:NBN:no-nb_digibok_2009030403044,Borgruinen ved Rhinen,60,61,,,,dhlab_norn_poem_01716,
URN:NBN:no-nb_digibok_2009030403044,Verdens theater,62,62,,,,dhlab_norn_poem_01717,
URN:NBN:no-nb_digibok_2009030403044,Trætte mænd,63,63,,,,dhlab_norn_poem_01718,
URN:NBN:no-nb_digibok_2009030403044,Ribbet,64,64,,,,dhlab_norn_poem_01719,
URN:NBN:no-nb_digibok_2009030403044,"Farvel, ungdom!",65,65,,,,dhlab_norn_poem_01720,
URN:NBN:no-nb_digibok_2009030403044,Mørkeloftet,66,67,,,,dhlab_norn_poem_01721,
URN:NBN:no-nb_digibok_2009030403044,"Man maa tude med de ulve, man er iblandt",68,68,,,,dhlab_norn_poem_01722,
URN:NBN:no-nb_digibok_2009030403044,Den faste borg,69,69,,,,dhlab_norn_poem_01723,
URN:NBN:no-nb_digibok_2009030403044,Fremad!,70,70,,,,dhlab_norn_poem_01724,
URN:NBN:no-nb_digibok_2009030403044,Et spildt liv,71,72,,,,dhlab_norn_poem_01725,
URN:NBN:no-nb_digibok_2009030403044,Naiv,73,73,,,,dhlab_norn_poem_01726,
URN:NBN:no-nb_digibok_2009030403044,Feieren,74,74,,,,dhlab_norn_poem_01727,
URN:NBN:no-nb_digibok_2009030403044,Livsglæde,75,76,,,,dhlab_norn_poem_01728,
URN:NBN:no-nb_digibok_2009030403044,Brudte løfter,77,77,,,,dhlab_norn_poem_01729,
URN:NBN:no-nb_digibok_2009030403044,Kreaturvognene,78,78,,,,dhlab_norn_poem_01730,
URN:NBN:no-nb_digibok_2009030403044,Kaldet,79,79,,,,dhlab_norn_poem_01731,
URN:NBN:no-nb_digibok_2009030403044,Keiseraske,80,80,,,,dhlab_norn_poem_01732,
URN:NBN:no-nb_digibok_2009030403044,Orientalske lamper,81,81,,,,dhlab_norn_poem_01733,
URN:NBN:no-nb_digibok_2009030403044,Dyb sæd,82,82,x,,,dhlab_norn_poem_01734,
URN:NBN:no-nb_digibok_2009030403044,De rette patroner,82,82,x,,,dhlab_norn_poem_01735,
URN:NBN:no-nb_digibok_2009030403044,Kjøteren,83,84,,,,dhlab_norn_poem_01736,
URN:NBN:no-nb_digibok_2009030403044,Ørn og sangfugl,85,85,,,,dhlab_norn_poem_01737,
URN:NBN:no-nb_digibok_2009030403044,Hereworship – Zeroworship,86,86,,,,dhlab_norn_poem_01738,
URN:NBN:no-nb_digibok_2009030403044,Naturen forandres ikke,87,87,x,,,dhlab_norn_poem_01739,
URN:NBN:no-nb_digibok_2009030403044,Prokrustessengen,87,87,x,,,dhlab_norn_poem_01740,
URN:NBN:no-nb_digibok_2009030403044,Tomme møllestene,88,88,,,,dhlab_norn_poem_01741,
URN:NBN:no-nb_digibok_2009030403044,"Han kunde, hvis han bare vilde",89,89,,,,dhlab_norn_poem_01742,
URN:NBN:no-nb_digibok_2009030403044,Vulkansk aske funden paa norsk sne,90,90,,,,dhlab_norn_poem_01743,
URN:NBN:no-nb_digibok_2009030403044,Et ophøiet historisk syn,91,91,,,,dhlab_norn_poem_01744,
URN:NBN:no-nb_digibok_2009030403044,Narcis,92,92,x,,,dhlab_norn_poem_01745,
URN:NBN:no-nb_digibok_2009030403044,Sandhedsforsker og sandhedsvidne,92,92,x,,,dhlab_norn_poem_01746,
URN:NBN:no-nb_digibok_2009030403044,Vor næste,93,93,x,,,dhlab_norn_poem_01747,
URN:NBN:no-nb_digibok_2009030403044,Sin egen farmor,93,93,x,,,dhlab_norn_poem_01748,
URN:NBN:no-nb_digibok_2009030403044,Skarn for sten,94,94,,,,dhlab_norn_poem_01749,
URN:NBN:no-nb_digibok_2009030403044,Troskyldig,95,95,,,,dhlab_norn_poem_01750,
URN:NBN:no-nb_digibok_2009030403044,Løven og skjødehunden,96,96,,,,dhlab_norn_poem_01751,
URN:NBN:no-nb_digibok_2009030403044,Pointets naal,97,97,,,,dhlab_norn_poem_01752,
URN:NBN:no-nb_digibok_2009030403044,Nødlove,98,98,x,,,dhlab_norn_poem_01753,
URN:NBN:no-nb_digibok_2009030403044,Martyriet ingen spekulation,98,98,x,,,dhlab_norn_poem_01754,
URN:NBN:no-nb_digibok_2009030403044,Prøv!,99,100,,,,dhlab_norn_poem_01755,
URN:NBN:no-nb_digibok_2009030403044,Det fjerde bud,101,101,,,,dhlab_norn_poem_01756,
URN:NBN:no-nb_digibok_2009030403044,Skræddermaalet,102,102,,,,dhlab_norn_poem_01757,
URN:NBN:no-nb_digibok_2009030403044,Krebsen og den reaktionære,103,103,,,,dhlab_norn_poem_01758,
URN:NBN:no-nb_digibok_2009030403044,Kildegranskeren,104,104,x,,,dhlab_norn_poem_01759,
URN:NBN:no-nb_digibok_2009030403044,Radikal,104,104,x,,,dhlab_norn_poem_01760,
URN:NBN:no-nb_digibok_2009030403044,Hjemkomsthilsen til Bjørnstjerne Bjørnson,105,107,,,,dhlab_norn_poem_01761,
URN:NBN:no-nb_digibok_2009030403044,Ved festen for fru Edgren (Hertuginde di Cajanello),108,110,,,,dhlab_norn_poem_01762,
URN:NBN:no-nb_digibok_2009030403044,Superfint,111,111,,,,dhlab_norn_poem_01763,
URN:NBN:no-nb_digibok_2009030403044,Farvel til Sophus Lie,112,114,,,,dhlab_norn_poem_01764,
URN:NBN:no-nb_digibok_2009030403044,Til Frithjof Nansen efter fuldført Grønlandsfærd,115,116,,,,dhlab_norn_poem_01765,
URN:NBN:no-nb_digibok_2009030403044,Weisse's minde,117,118,,,,dhlab_norn_poem_01766,
URN:NBN:no-nb_digibok_2009030403044,Olav Skavland,119,120,,,,dhlab_norn_poem_01767,
URN:NBN:no-nb_digibok_2009030403044,Nils Hansen Steen,121,122,,,,dhlab_norn_poem_01768,
URN:NBN:no-nb_digibok_2009030403044,Sløidvise til sløidkongen Salomon,123,125,,,,dhlab_norn_poem_01769,
URN:NBN:no-nb_digibok_2009030403044,Til fru Sars,126,127,,,,dhlab_norn_poem_01770,
URN:NBN:no-nb_digibok_2009030403044,Til lærerinderne. Velkommen i laget.,128,129,,,,dhlab_norn_poem_01771,
URN:NBN:no-nb_digibok_2009030403044,Ved adskedsfesten for en ældre lærerinde,130,131,,,,dhlab_norn_poem_01772,
URN:NBN:no-nb_digibok_2009030403044,Ved festen for professor J. E. Sars,132,133,,,,dhlab_norn_poem_01773,
URN:NBN:no-nb_digibok_2009030403044,Et navnetræk som en guirlande til festen,134,135,,,,dhlab_norn_poem_01774,
URN:NBN:no-nb_digibok_2009030403044,"Til Fridthjof Nansen da ""Fram"" gik af stablen",136,137,,,,dhlab_norn_poem_01775,
URN:NBN:no-nb_digibok_2009030403044,Til festen for Eivind Astrup,138,139,,,,dhlab_norn_poem_01776,
URN:NBN:no-nb_digibok_2009030403044,Ved en fest for Bjørnstjerne Bjørnson paa hans 60aarige fødselsdag,140,142,,,,dhlab_norn_poem_01777,
URN:NBN:no-nb_digibok_2009030403044,Hilsen til Nansens nyfødte liv,143,143,,,,dhlab_norn_poem_01778,
URN:NBN:no-nb_digibok_2009030403044,Farvel til nordpolsfarerne,144,145,,,,dhlab_norn_poem_01779,
URN:NBN:no-nb_digibok_2009030403044,Ved et bryllup,146,147,,,,dhlab_norn_poem_01780,
URN:NBN:no-nb_digibok_2009030403044,Ved festen for Camilla Collett,148,149,,,,dhlab_norn_poem_01781,
URN:NBN:no-nb_digibok_2009030403044,Til overlærer K. Knudsen paa hans 80aarige fødselsdag,150,151,,,,dhlab_norn_poem_01782,
URN:NBN:no-nb_digibok_2009030403044,Til hende,152,153,,,,dhlab_norn_poem_01783,
URN:NBN:no-nb_digibok_2021041348661,I. 1,8,9,,x,,dhlab_norn_poem_01784,
URN:NBN:no-nb_digibok_2021041348661,I. 2,10,12,,,,dhlab_norn_poem_01785,
URN:NBN:no-nb_digibok_2021041348661,I. 3,13,13,,,,dhlab_norn_poem_01786,
URN:NBN:no-nb_digibok_2021041348661,I. 4,14,14,,,,dhlab_norn_poem_01787,
URN:NBN:no-nb_digibok_2021041348661,I. 5,15,15,,,,dhlab_norn_poem_01788,
URN:NBN:no-nb_digibok_2021041348661,I. 6,16,16,,,,dhlab_norn_poem_01789,
URN:NBN:no-nb_digibok_2021041348661,II. 1,17,17,,,,dhlab_norn_poem_01790,
URN:NBN:no-nb_digibok_2021041348661,II. 2,18,18,,,,dhlab_norn_poem_01791,
URN:NBN:no-nb_digibok_2021041348661,II. 3,19,19,,,,dhlab_norn_poem_01792,
URN:NBN:no-nb_digibok_2021041348661,II. 4,20,21,,,,dhlab_norn_poem_01793,
URN:NBN:no-nb_digibok_2021041348661,II. 5,22,24,,,,dhlab_norn_poem_01794,
URN:NBN:no-nb_digibok_2021041348661,II. 6,25,25,,,,dhlab_norn_poem_01795,
URN:NBN:no-nb_digibok_2021041348661,II. 7,26,27,,,,dhlab_norn_poem_01796,
URN:NBN:no-nb_digibok_2021041348661,II. 8,28,28,,,,dhlab_norn_poem_01797,
URN:NBN:no-nb_digibok_2021041348661,II. 9,29,29,,,,dhlab_norn_poem_01798,
URN:NBN:no-nb_digibok_2021041348661,II. 10,30,30,,,,dhlab_norn_poem_01799,
URN:NBN:no-nb_digibok_2021041348661,III. 1,31,32,,,,dhlab_norn_poem_01800,
URN:NBN:no-nb_digibok_2021041348661,III. 2,33,34,,,,dhlab_norn_poem_01801,
URN:NBN:no-nb_digibok_2021041348661,III. 3,35,36,,,,dhlab_norn_poem_01802,
URN:NBN:no-nb_digibok_2021041348661,III. 4,37,37,,,,dhlab_norn_poem_01803,
URN:NBN:no-nb_digibok_2021041348661,III. 5,38,38,,,,dhlab_norn_poem_01804,
URN:NBN:no-nb_digibok_2021041348661,III. 6,39,40,,,,dhlab_norn_poem_01805,
URN:NBN:no-nb_digibok_2021041348661,III. 7,41,41,,,,dhlab_norn_poem_01806,
URN:NBN:no-nb_digibok_2021041348661,III. 8,42,43,,,,dhlab_norn_poem_01807,
URN:NBN:no-nb_digibok_2021041348661,III. 9,44,44,,,,dhlab_norn_poem_01808,
URN:NBN:no-nb_digibok_2021041348661,III. 10,45,46,,,,dhlab_norn_poem_01809,
URN:NBN:no-nb_digibok_2021041348661,IV. 1,47,48,,,,dhlab_norn_poem_01810,
URN:NBN:no-nb_digibok_2021041348661,IV. 2,49,51,,,,dhlab_norn_poem_01811,
URN:NBN:no-nb_digibok_2021041348661,IV. 3,52,52,,,,dhlab_norn_poem_01812,
URN:NBN:no-nb_digibok_2021041348661,IV. 4,53,53,,,,dhlab_norn_poem_01813,
URN:NBN:no-nb_digibok_2021041348661,IV. 5,54,55,,,,dhlab_norn_poem_01814,
URN:NBN:no-nb_digibok_2021041348661,IV. 6,56,56,,,,dhlab_norn_poem_01815,
URN:NBN:no-nb_digibok_2021041348661,IV. 7,57,57,,,,dhlab_norn_poem_01816,
URN:NBN:no-nb_digibok_2021041348661,IV. 8,58,58,,,,dhlab_norn_poem_01817,
URN:NBN:no-nb_digibok_2021041348661,IV. 9,59,59,,,,dhlab_norn_poem_01818,
URN:NBN:no-nb_digibok_2021041348661,IV. 10,60,61,,,,dhlab_norn_poem_01819,
URN:NBN:no-nb_digibok_2021041348661,IV. 11,62,62,,,,dhlab_norn_poem_01820,
URN:NBN:no-nb_digibok_2021041348661,V. 1,63,64,,,,dhlab_norn_poem_01821,
URN:NBN:no-nb_digibok_2021041348661,V. 2,65,66,,,,dhlab_norn_poem_01822,
URN:NBN:no-nb_digibok_2021041348661,VI. 1,67,67,,,,dhlab_norn_poem_01823,
URN:NBN:no-nb_digibok_2021041348661,VI. 2,68,68,,,,dhlab_norn_poem_01824,
URN:NBN:no-nb_digibok_2021041348661,VI. 3,69,69,,,,dhlab_norn_poem_01825,
URN:NBN:no-nb_digibok_2021041348661,VII. 1,70,71,,,,dhlab_norn_poem_01826,
URN:NBN:no-nb_digibok_2021041348661,VII. 2,72,74,,,,dhlab_norn_poem_01827,
URN:NBN:no-nb_digibok_2021041348661,VII. 3,75,76,,,,dhlab_norn_poem_01828,
URN:NBN:no-nb_digibok_2021041348661,VII. 4,77,78,,,,dhlab_norn_poem_01829,
URN:NBN:no-nb_digibok_2013061308130,I. 1,14,14,,,,dhlab_norn_poem_01830,
URN:NBN:no-nb_digibok_2013061308130,I. 2,15,16,,,,dhlab_norn_poem_01831,
URN:NBN:no-nb_digibok_2013061308130,I. 3,17,18,,,,dhlab_norn_poem_01832,
URN:NBN:no-nb_digibok_2013061308130,I. 4,19,20,,,,dhlab_norn_poem_01833,
URN:NBN:no-nb_digibok_2013061308130,I. 5,21,22,,,,dhlab_norn_poem_01834,
URN:NBN:no-nb_digibok_2013061308130,I. 6,23,23,,,,dhlab_norn_poem_01835,
URN:NBN:no-nb_digibok_2013061308130,I. 7,24,24,,,,dhlab_norn_poem_01836,
URN:NBN:no-nb_digibok_2013061308130,I. 8,25,25,,,,dhlab_norn_poem_01837,
URN:NBN:no-nb_digibok_2013061308130,I. 9,26,26,,,,dhlab_norn_poem_01838,
URN:NBN:no-nb_digibok_2013061308130,I. 10,27,27,,,,dhlab_norn_poem_01839,
URN:NBN:no-nb_digibok_2013061308130,I. 11,28,28,,,,dhlab_norn_poem_01840,
URN:NBN:no-nb_digibok_2013061308130,I. 12,29,29,,,,dhlab_norn_poem_01841,
URN:NBN:no-nb_digibok_2013061308130,I. 13,30,30,,,,dhlab_norn_poem_01842,
URN:NBN:no-nb_digibok_2013061308130,I. 14,31,31,,,,dhlab_norn_poem_01843,
URN:NBN:no-nb_digibok_2013061308130,I. 15,32,32,,,,dhlab_norn_poem_01844,
URN:NBN:no-nb_digibok_2013061308130,I. 16,33,33,,,,dhlab_norn_poem_01845,
URN:NBN:no-nb_digibok_2013061308130,I. 17,34,34,,,Dikt i to dele.,dhlab_norn_poem_01846,
URN:NBN:no-nb_digibok_2013061308130,I. 18,35,35,,,,dhlab_norn_poem_01847,
URN:NBN:no-nb_digibok_2013061308130,I. 19,36,37,,,,dhlab_norn_poem_01848,
URN:NBN:no-nb_digibok_2013061308130,I. 20,38,38,,,,dhlab_norn_poem_01849,
URN:NBN:no-nb_digibok_2013061308130,I. 21,39,39,,,,dhlab_norn_poem_01850,
URN:NBN:no-nb_digibok_2013061308130,I. 22,40,40,,,,dhlab_norn_poem_01851,
URN:NBN:no-nb_digibok_2013061308130,I. 23,41,41,,,,dhlab_norn_poem_01852,
URN:NBN:no-nb_digibok_2013061308130,I. 24,42,42,,,,dhlab_norn_poem_01853,
URN:NBN:no-nb_digibok_2013061308130,I. 25,43,43,,,,dhlab_norn_poem_01854,
URN:NBN:no-nb_digibok_2013061308130,I. 26,44,44,,,,dhlab_norn_poem_01855,
URN:NBN:no-nb_digibok_2013061308130,I. 27,45,45,,,,dhlab_norn_poem_01856,
URN:NBN:no-nb_digibok_2013061308130,I. 28,46,46,,,,dhlab_norn_poem_01857,
URN:NBN:no-nb_digibok_2013061308130,I. 29,47,47,,,,dhlab_norn_poem_01858,
URN:NBN:no-nb_digibok_2013061308130,I. 30,48,48,,,,dhlab_norn_poem_01859,
URN:NBN:no-nb_digibok_2013061308130,I. 31,49,50,,,,dhlab_norn_poem_01860,
URN:NBN:no-nb_digibok_2013061308130,I. 32,51,52,,,,dhlab_norn_poem_01861,
URN:NBN:no-nb_digibok_2013061308130,I. 33,53,55,,,,dhlab_norn_poem_01862,
URN:NBN:no-nb_digibok_2013061308130,I. 34,56,57,,,,dhlab_norn_poem_01863,
URN:NBN:no-nb_digibok_2013061308130,I. 35,58,59,,,,dhlab_norn_poem_01864,
URN:NBN:no-nb_digibok_2013061308130,I. 36,60,62,,,,dhlab_norn_poem_01865,
URN:NBN:no-nb_digibok_2013061308130,I. 37,63,65,,,,dhlab_norn_poem_01866,
URN:NBN:no-nb_digibok_2013061308130,I. 38,66,66,,,,dhlab_norn_poem_01867,
URN:NBN:no-nb_digibok_2013061308130,I. 39,67,67,,,,dhlab_norn_poem_01868,
URN:NBN:no-nb_digibok_2013061308130,I. 40. Frøken Mathilde Hiort,68,69,,,,dhlab_norn_poem_01869,
URN:NBN:no-nb_digibok_2013061308130,I. 41,70,70,,,,dhlab_norn_poem_01870,
URN:NBN:no-nb_digibok_2013061308130,I. 42,71,71,,,,dhlab_norn_poem_01871,
URN:NBN:no-nb_digibok_2013061308130,I. 43,72,72,,,,dhlab_norn_poem_01872,
URN:NBN:no-nb_digibok_2013061308130,Ældre digte. II. 1,76,78,,,,dhlab_norn_poem_01873,
URN:NBN:no-nb_digibok_2013061308130,II. 2,79,81,,,,dhlab_norn_poem_01874,
URN:NBN:no-nb_digibok_2013061308130,II. 3,82,83,,,,dhlab_norn_poem_01875,
URN:NBN:no-nb_digibok_2013061308130,II. 4,84,85,,,,dhlab_norn_poem_01876,
URN:NBN:no-nb_digibok_2013061308130,II. 5,86,87,,,,dhlab_norn_poem_01877,
URN:NBN:no-nb_digibok_2013061308130,II. 6,88,89,,,,dhlab_norn_poem_01878,
URN:NBN:no-nb_digibok_2013061308130,II. 7,90,90,,,,dhlab_norn_poem_01879,
URN:NBN:no-nb_digibok_2013061308130,II. 8,91,92,,,,dhlab_norn_poem_01880,
URN:NBN:no-nb_digibok_2013061308130,Sange. III. 1,96,97,,,,dhlab_norn_poem_01881,
URN:NBN:no-nb_digibok_2013061308130,III. 2,98,101,,,,dhlab_norn_poem_01882,
URN:NBN:no-nb_digibok_2013061308130,III. 3,102,102,,,,dhlab_norn_poem_01883,
URN:NBN:no-nb_digibok_2013061308130,III. 4,103,104,,,,dhlab_norn_poem_01884,
URN:NBN:no-nb_digibok_2013061308130,III. 5,105,106,,,,dhlab_norn_poem_01885,
URN:NBN:no-nb_digibok_2013061308130,III. 6,107,107,,,,dhlab_norn_poem_01886,
URN:NBN:no-nb_digibok_2013061308130,III. 7,108,108,,,,dhlab_norn_poem_01887,
URN:NBN:no-nb_digibok_2013061308130,III. 8,109,110,,,,dhlab_norn_poem_01888,
URN:NBN:no-nb_digibok_2013061308130,III. 9,111,111,,,,dhlab_norn_poem_01889,
URN:NBN:no-nb_digibok_2018042748096,Ungdom,8,9,,x,,dhlab_norn_poem_01890,
URN:NBN:no-nb_digibok_2018042748096,Snesmeltning,10,11,,,,dhlab_norn_poem_01891,
URN:NBN:no-nb_digibok_2018042748096,Norske kvinde!,12,12,,,,dhlab_norn_poem_01892,
URN:NBN:no-nb_digibok_2018042748096,Kveld,13,14,,,,dhlab_norn_poem_01893,
URN:NBN:no-nb_digibok_2018042748096,Syner,15,17,,,,dhlab_norn_poem_01894,
URN:NBN:no-nb_digibok_2018042748096,Ved nattetid,18,19,,,,dhlab_norn_poem_01895,
URN:NBN:no-nb_digibok_2018042748096,Fest,20,21,,,,dhlab_norn_poem_01896,
URN:NBN:no-nb_digibok_2018042748096,Jesusfest,22,23,,,,dhlab_norn_poem_01897,
URN:NBN:no-nb_digibok_2018042748096,Havets børn,24,25,,,,dhlab_norn_poem_01898,
URN:NBN:no-nb_digibok_2018042748096,Søndagskveld,26,27,,,,dhlab_norn_poem_01899,
URN:NBN:no-nb_digibok_2018042748096,Fred paa jord,28,29,,,,dhlab_norn_poem_01900,
URN:NBN:no-nb_digibok_2018042748096,Vi reiser,30,31,,,,dhlab_norn_poem_01901,
URN:NBN:no-nb_digibok_2018042748096,Far og mor,32,34,,,,dhlab_norn_poem_01902,
URN:NBN:no-nb_digibok_2018042748096,Har du mod,35,36,,,,dhlab_norn_poem_01903,
URN:NBN:no-nb_digibok_2018042748096,Hvile,37,38,,,,dhlab_norn_poem_01904,
URN:NBN:no-nb_digibok_2018042748096,Martyrblod,39,40,,,,dhlab_norn_poem_01905,
URN:NBN:no-nb_digibok_2018042748096,Den nye tid,41,42,,,,dhlab_norn_poem_01906,
URN:NBN:no-nb_digibok_2018042748096,Jætergutten,43,46,,,,dhlab_norn_poem_01907,
URN:NBN:no-nb_digibok_2018042748096,Hun,47,48,,,,dhlab_norn_poem_01908,
URN:NBN:no-nb_digibok_2018042748096,Høst,49,50,,,,dhlab_norn_poem_01909,
URN:NBN:no-nb_digibok_2018042748096,Ved en ung kvindes baare,51,51,,,,dhlab_norn_poem_01910,
URN:NBN:no-nb_digibok_2018042748096,Nat,52,52,,,,dhlab_norn_poem_01911,
URN:NBN:no-nb_digibok_2018042748096,Julaften,53,54,,,,dhlab_norn_poem_01912,
URN:NBN:no-nb_digibok_2018042748096,En blomst,55,56,,,,dhlab_norn_poem_01913,
URN:NBN:no-nb_digibok_2018042748096,En stemme,57,59,,,,dhlab_norn_poem_01914,
URN:NBN:no-nb_digibok_2018042748096,Ved rokken,60,61,,,,dhlab_norn_poem_01915,
URN:NBN:no-nb_digibok_2018042748096,Huldren,62,63,,,,dhlab_norn_poem_01916,
URN:NBN:no-nb_digibok_2018042748096,Godnat,64,65,,,,dhlab_norn_poem_01917,
URN:NBN:no-nb_digibok_2018042748096,Sommer,66,67,,,,dhlab_norn_poem_01918,
URN:NBN:no-nb_digibok_2009010803011,Venner,10,13,,,,dhlab_norn_poem_01919,
URN:NBN:no-nb_digibok_2009010803011,Eva,14,15,,,,dhlab_norn_poem_01920,
URN:NBN:no-nb_digibok_2009010803011,Orkan,16,17,,,,dhlab_norn_poem_01921,
